user_id,song_id,timestamp,genre,artist,play_count
fde44c1e-298e-4237-a9c3-14784801daf8,701668ca-a9f1-4c9c-a3c7-9d64fd7b4b28,2024-05-22 20:47:28,Country,Artist_E,2
831ef7a4-4e2e-4797-b0cc-d7868fbb3ac9,3238c972-c854-4bbd-9e88-9e7557cb1029,2024-04-10 16:05:29,Classical,Artist_D,2
4e11c548-21f4-4152-8220-3de6ee0e6179,d9b3c47d-914b-4442-a98d-db18f1f90f01,2024-05-14 11:54:15,Classical,Artist_E,5
1418be99-e9f5-4e74-a545-7fb16e6fbd4a,a6570869-befb-4f0f-b997-49a7002a45e3,2024-05-17 04:55:38,Pop,Artist_A,5
caa1a2fd-28e0-4ade-bc58-a46b34c4449c,b91b1415-95b9-4289-ba81-b9344b614d7a,2024-03-19 16:09:49,Jazz,Artist_E,4
733434f0-cc61-4d90-b930-244f4d10eb7d,12034a5f-7a37-4272-bdc0-5a28b38cc02d,2024-04-26 02:45:38,Jazz,Artist_B,7
3f2ec2b5-075f-45df-ad9b-d7b862ff20a2,ba6ddd3e-6a1f-4da0-842a-850014e9c43e,2024-01-24 20:52:56,Hip-Hop,Artist_E,10
6e28ee40-13d7-4d93-b576-dd8714491a1f,341975de-4d3f-43a5-828c-a1b3a3140fdb,2024-05-20 09:08:14,Country,Artist_E,7
529c62f3-c7df-4b97-b69f-d2769e8e4a6a,c13a25e0-ee0c-4746-a100-4fd505cae206,2024-04-27 09:25:13,Jazz,Artist_E,3
8f3e8c86-6082-4794-841e-1362de847420,dcf09ae6-fe04-4d09-993f-44d53f51dc7c,2024-01-28 14:25:06,Pop,Artist_D,6
c04f1ebc-73ec-420c-8487-e7ed905d8c20,0dfe3a36-eb52-41f2-9bbf-c4b5a56ebab5,2024-02-07 12:39:27,Electronic,Artist_E,2
9a085de3-a1f0-4fbd-841b-d75373b6dd76,8f3aa854-542c-43ad-852a-8e8475e7764a,2024-05-25 10:20:04,Electronic,Artist_E,4
d907d634-9109-4c79-9717-e9e7b21d180b,aa22fdad-88bb-4e90-a150-1a5d2c091af3,2024-04-19 23:58:19,Hip-Hop,Artist_C,1
6b8345a2-efeb-4019-b33e-6451134243c6,e6c24d93-a0fa-4e73-8de7-0ed3c97fa1ed,2024-01-26 21:55:40,Classical,Artist_A,5
3f4adf0e-70f4-4f31-a274-4a0ae1d4e9fd,843d1434-f406-4d1e-96f6-bb1e0ac5d2c7,2024-02-02 11:45:24,Classical,Artist_A,5
64f244dd-4a23-4c52-b018-2482b0e6b0af,6587f8c2-a4f1-4c3b-a39a-d59221153d82,2024-02-18 04:55:21,Electronic,Artist_C,3
062f2c12-fcba-416a-940f-fb373e728f41,db4b2822-7cc9-4d2d-b09a-d088ca737bb9,2024-04-27 10:11:23,Classical,Artist_E,10
52607339-91f2-4993-ba09-a58e73b87d05,fc85c487-a740-4bb6-947b-e6178c447f58,2024-04-21 05:49:21,Classical,Artist_E,1
1356e62e-0d00-4458-ab2d-540f544765b1,6131bc41-401a-46a6-97e9-ebee9cc8d0e1,2024-02-09 08:06:53,Country,Artist_C,9
37a6d297-52bc-4fcf-a8f7-b6f584623fb1,86c971d6-a398-44cc-bd80-f89347ec64e6,2024-03-01 19:29:57,Rock,Artist_B,5
c81af1e3-68e3-4a8f-a89f-2adad9747551,d9a8388f-2945-49b6-9daf-1dd05d715348,2024-04-18 17:54:37,Hip-Hop,Artist_C,3
d22f1891-0417-433e-a33b-6f9a89341dd9,ae3ebe34-b1cd-41c9-860e-e77376126d7c,2024-03-29 12:36:16,Hip-Hop,Artist_D,6
9f271e14-1566-4666-892f-079e97887d41,70a84f5d-9e8b-470c-a446-6cad12a84f98,2024-03-28 12:11:42,Classical,Artist_D,7
c4882752-445f-4765-9e2b-d2dd8893e4eb,4ed4bbda-860b-40ef-b110-b543555ba677,2024-04-01 12:37:38,Hip-Hop,Artist_E,3
43e2f22d-96f4-4393-a126-ce97baed4868,4052bb42-d414-4839-beb9-02cef9958d4c,2024-04-01 17:36:39,Hip-Hop,Artist_E,10
30dd65b1-2d9b-4515-ab77-742c9d206078,140f7e35-3dba-4567-87ff-2ccce05744e6,2024-01-12 11:12:32,Jazz,Artist_B,9
568a48ca-8148-41ec-91e7-405e2d5c1a88,c3e1aa34-b6b6-4c74-a6a3-8615e2663744,2024-03-13 02:06:14,Pop,Artist_B,5
aacf8b1d-dc90-490c-b24f-0663892a88eb,bb20d3d0-dce4-4c03-8810-7054118f338a,2024-04-10 10:49:46,Jazz,Artist_B,4
3e9e834e-cc6c-434a-8ac0-05925db05763,3b8bf3e6-3d42-4e0b-ac0b-efea88107023,2024-03-24 02:51:54,Classical,Artist_C,10
12c1fa4b-6a90-40c5-992b-56a97f1eb7aa,27d553c0-320b-4e57-9e23-d37ed71342eb,2024-05-20 14:06:46,Classical,Artist_D,10
41ee4f33-fe43-48ca-a0e2-ad11b27ba147,2143f8b4-f710-4dd8-a6ee-f5f91f641a45,2024-04-11 14:30:53,Classical,Artist_C,2
4a1f989d-ced7-43d3-9e10-9c0d2057b0ac,2d4cf273-d525-433f-8440-aefa2c1c6e51,2024-01-13 04:49:38,Rock,Artist_B,5
22384a07-348b-4236-9783-3cbfb6c2422d,b20fa2a6-d48c-46f7-a28d-0e9e78ddab20,2024-03-05 23:29:39,Rock,Artist_D,5
656f1ece-4a96-458d-a106-fbf3cbcd0ad6,227845af-6923-45f0-a035-6b67e8f8240d,2024-04-11 03:11:39,Classical,Artist_D,5
374bb868-0cc9-4da0-99ec-eddce525e89c,b89f4821-4d6b-4d55-8b55-a5f5156b0fae,2024-04-19 03:31:48,Electronic,Artist_C,4
017d0258-c814-416e-b2b6-6ab6cd5ee006,5b350423-7d37-4993-961b-b75324ccdf7c,2024-03-17 05:26:24,Classical,Artist_A,10
b77fb054-452d-43af-b226-1c185c49278e,e5e4c51d-6039-49bb-90b0-66d6cd413d01,2024-05-21 21:58:19,Classical,Artist_E,9
b10ba6e0-3c21-4c0a-b644-98bb2f38e5cc,d433e0b3-156a-4415-b133-e6b98a16c348,2024-05-25 01:02:25,Electronic,Artist_C,5
9ada5d72-7935-480f-a60e-810502f9c038,9e18e50a-ab60-4038-a9ff-8f694dea4722,2024-02-24 05:28:47,Rock,Artist_E,1
105e8fa1-1f1a-4b8d-94ca-5a193e1e05aa,7a945d69-d921-4c14-9a22-e23bc5431acc,2024-04-19 15:43:53,Electronic,Artist_D,10
7da4ea28-35c1-49d7-ac6c-9990c4c23f6c,6ab5b9b1-6f73-4abc-80be-4553b9342cb1,2024-02-12 20:38:17,Electronic,Artist_E,5
c3206a01-436a-49c7-84f1-c9223fdf076f,e51fefaf-8e7e-4535-8319-cd01c530eb40,2024-03-21 03:09:43,Pop,Artist_C,3
c4c274c9-7529-43d4-aecf-677746fc21c1,178adde0-83aa-41b1-b6e1-e0da7a6dcfa4,2024-03-28 04:27:20,Rock,Artist_A,10
6cea263f-9105-4e99-899d-45ab84e8de63,f59f7a07-4351-48e5-a3c3-e68ab8136aad,2024-04-16 06:13:48,Electronic,Artist_A,5
37440e40-f22b-4623-aaaa-3119735b1e77,80e77872-1e18-43a6-9c49-0afb00920842,2024-03-30 00:53:08,Classical,Artist_E,7
16770d86-39bb-42cf-ad14-3b1c83932748,9711b1d7-01be-4632-b7b5-ac2b0c6339b8,2024-05-26 08:58:00,Country,Artist_A,1
5342852b-dd92-4183-ae12-d7bf4418cfff,fc6ae9d2-1528-40be-b406-4ccc379e8a03,2024-04-27 13:29:44,Rock,Artist_B,3
b4b3be70-fdb3-405c-8846-d4003efd41f6,c62cbf52-60ba-4512-8e47-3d277260c059,2024-02-28 04:51:42,Jazz,Artist_B,8
7e57f94d-5360-40ba-ab02-6f12c6195c2f,9b1198d1-2734-4d31-9648-94ca29ac6e85,2024-01-27 10:32:37,Hip-Hop,Artist_B,2
590b560d-4f78-4046-bcb9-419787b34f0f,275c87b2-8eeb-4d64-94c3-56930693c4c7,2024-05-17 07:31:43,Rock,Artist_B,9
ffd34470-1ac6-4eed-af9f-062cd7ae7517,2b74cb1c-9b07-4a16-b6b3-6bbafb35803a,2024-04-25 08:45:43,Country,Artist_D,10
0135b9bd-f878-45ae-b7a2-b0410a5d1961,47943883-6921-4f61-a934-4e62970ba81f,2024-02-05 17:51:04,Jazz,Artist_E,9
87e9d59e-2efd-407a-b3cf-0d3a60a025ce,9bce5ea5-f138-4c80-97c7-6587b9d240c9,2024-02-17 08:06:52,Country,Artist_A,3
e61252ee-291e-4cae-a99a-8385f4c3c9cb,44603566-052e-4bf7-8a29-816b0a5ae412,2024-04-02 09:35:18,Jazz,Artist_E,1
85f18e39-6295-4482-a0bb-20879241d453,f59b925a-df36-473f-bc62-23d634db0989,2024-01-14 20:17:38,Hip-Hop,Artist_B,9
42f9d368-cdfb-4a22-b8d0-b5275f0737ee,47d152d0-b9b5-459b-9907-c3412ebc0cc8,2024-03-23 17:35:21,Hip-Hop,Artist_B,5
006600f6-f483-4d2b-a82f-6322bc5230e7,31e992fb-7636-44c1-bbed-9e9f619a1a16,2024-05-27 15:39:56,Electronic,Artist_E,8
6aadcecc-f8c8-4ece-bdfd-71473824df3a,fe8f89fa-691a-4442-83f5-149beef46145,2024-05-12 21:38:23,Hip-Hop,Artist_D,3
9812f7aa-4195-44cb-8a2e-af813cdcfc8f,e80bbaf5-49d3-43a6-bae3-3ac6aecbb3ed,2024-01-24 11:52:38,Hip-Hop,Artist_C,1
fa705cb1-51a5-4449-ad91-eb45a54e0249,142c1a0d-ca8d-432f-8e18-a69d4496de8b,2024-02-18 20:39:41,Jazz,Artist_A,1
713c104a-099d-46e5-badf-1f7e0901cca7,b44e96b4-e02a-40ec-8154-5e7e9cd1d566,2024-03-15 22:52:35,Country,Artist_E,10
5acb1a6b-7022-4b6d-9d29-a14b743a4903,599e5a3a-12ff-494e-bde0-9f3a9d656257,2024-01-15 01:05:46,Pop,Artist_B,4
6a774440-3589-4cc7-a0b1-01a4ab0b9113,5d322c26-ea19-457c-808f-c9d183e8a110,2024-04-24 18:29:55,Pop,Artist_E,6
5c91203f-b78d-4034-a402-8453308d0f55,bbf4b5f6-b0de-4240-a8c8-d599e2781378,2024-03-15 19:00:28,Jazz,Artist_C,10
61fadbbc-a63f-4d39-ba43-80f2cfc6b487,e0141b60-cb98-4c65-b042-0ab216950640,2024-02-18 08:22:12,Rock,Artist_A,9
318bc720-48cb-4acc-90d9-b6499ff7c867,e55d8230-6363-4c71-81ca-907ca72a2dd4,2024-05-24 03:05:02,Hip-Hop,Artist_B,5
60ebbc74-1943-4700-9e20-c8450a3aa78a,4becd2ac-f3ae-472b-abad-88f765189ab6,2024-01-11 22:28:41,Pop,Artist_A,2
ff318502-e87c-49a4-93cd-0edcaeb93179,465f3b29-09d6-4387-952a-aa83fa7edf19,2024-03-05 03:57:31,Electronic,Artist_D,1
0b84f166-2aa8-4dbe-93c0-092de17940d1,0f9d723c-260b-4185-b590-fc734cd5ff52,2024-05-25 00:25:50,Hip-Hop,Artist_C,10
b0e0418c-487b-4185-9d46-64d478482f7c,c5611e2a-c522-4378-b586-6c626d91ef05,2024-01-02 14:25:11,Country,Artist_E,3
1ed463ac-aa91-4545-9bdf-41db2c5aa06e,03e827aa-e23f-4b32-a504-b9d417936499,2024-04-13 21:50:16,Pop,Artist_B,9
e1795d43-97f3-4736-a5a4-1d13e2792153,02dbeb82-10a4-48d6-a1b5-7cafcdd2d0c5,2024-02-08 22:07:46,Jazz,Artist_D,4
ee94aea1-167a-460d-8840-47b0ba72b748,177d2231-a9de-41ea-a3e8-632d7ef33955,2024-04-29 07:01:39,Classical,Artist_C,6
c9719d7f-09fe-47ad-9419-a9df2eacb675,e4b7bfb4-0cc0-42dc-9e9f-a0d6034e093d,2024-05-26 08:05:47,Country,Artist_E,1
70825515-c73a-4eb9-bb4f-44b809924ee6,21173362-38f9-4ccf-a96c-f90bab655c94,2024-03-21 09:34:57,Electronic,Artist_E,8
d5137ea0-1b7b-4810-a34f-13b41714a8ae,0bc986d3-10de-4e20-a3d9-a454b90b168f,2024-02-11 22:32:29,Country,Artist_E,1
4bd9fd90-1f80-46a3-915b-31d8a7d6af99,bc6b1a1f-10fe-41a5-b7ee-ddf1994dc296,2024-04-10 06:51:53,Pop,Artist_B,9
314761a1-3cc8-4f73-95c0-a55643bee14c,9c7b0dfb-fded-445c-9493-82cb1e2f6432,2024-02-29 14:25:30,Jazz,Artist_C,6
62717faf-172b-44a9-a5bf-3beaaf21b16d,63cba707-d882-4813-908f-c418baad3368,2024-04-11 16:55:30,Electronic,Artist_A,6
b167f899-de43-42f7-9e15-424b974fed17,cb601dcf-8928-4066-8537-976b844a8d47,2024-02-07 06:38:16,Pop,Artist_B,7
b8df5227-5c5b-4790-aef5-88b4bdbbcc06,98ab3b18-1d44-405b-aca9-4165c875efe0,2024-04-28 12:39:31,Rock,Artist_D,9
6c4039b8-8a4e-48f5-bcf7-a9664acfbe3e,9e1ada6f-548e-4f79-aa0b-b1d06489ad15,2024-03-19 22:43:41,Classical,Artist_D,8
25931a52-d235-4ce0-9c6f-b375fc2cc61c,8ee04449-1d45-4e88-a009-26728f63c326,2024-03-04 04:02:23,Classical,Artist_D,9
80187062-d582-4e5a-8a02-655b7eeac2d1,46e2009c-1b0b-401d-92ad-497ee356d50b,2024-05-16 05:32:06,Pop,Artist_D,3
59d1f27b-a664-446c-97ca-7e679980fc60,c09007b4-29fc-4a02-ae14-cbd7a7080663,2024-04-27 05:59:31,Pop,Artist_B,5
1086a484-2545-4c76-9ced-8731bc829159,14ba7e3b-33d7-42fd-8e50-e9a29b83ab5e,2024-03-09 16:17:24,Jazz,Artist_C,2
dc4c7ac9-4330-45b3-afb2-9e170a36e4f8,d8129f6c-3db0-467b-82ba-27481fa797b3,2024-01-09 15:00:12,Jazz,Artist_B,1
f4b39c74-62a2-41d0-a752-e85c6c496d67,e446517d-f0e7-43a6-b712-17e385bdbb25,2024-01-19 22:38:00,Electronic,Artist_D,10
4330a8db-97f5-4083-8f95-fbf02faff89e,40171e63-2a07-4bb4-a97b-3e5b3464004f,2024-02-27 20:00:11,Country,Artist_C,9
55119ba1-9d8e-4ac6-9a65-b056d19b4d3a,4d25ba29-17ca-4c06-9131-86202ebe5c42,2024-03-14 15:31:59,Country,Artist_D,7
e0097fdc-d108-4b4d-9423-2bf2992b9e36,26648ce6-913c-4b6a-b9f4-729e1014f521,2024-02-27 11:20:10,Country,Artist_E,10
2b205326-f223-419e-8359-2ed5b94a8971,7b271468-f532-417a-b9d1-a5b7152f4e62,2024-03-02 19:48:49,Hip-Hop,Artist_C,6
218d120c-a668-401c-888e-fc0c92b5f22e,2803aee8-2930-4723-98eb-a248800ab14d,2024-04-23 10:49:41,Classical,Artist_B,3
573baf59-97bf-4400-8291-03311dde3cf0,fa14c8bc-fa13-49fb-bdde-c142aef1bea3,2024-04-23 13:12:33,Jazz,Artist_C,2
4f650fc8-9874-4623-9390-a6583ffd0a91,5d46c901-e993-43ef-bf0f-ba1bcb9549bb,2024-05-16 21:25:32,Rock,Artist_D,8
54851f7d-2abd-482b-bd59-88a5e520b3d2,9a6e5e97-ce8f-4e60-bf0a-138b895ecdfb,2024-03-20 17:27:39,Classical,Artist_E,8
b6b6a74b-d4c8-4653-be6c-a52ba8308da7,4bd399fc-f6b2-41cd-ac0e-6a4b99289a93,2024-02-20 19:59:54,Rock,Artist_A,4
ddde3d46-12f5-4be0-802f-c32088392075,983263a2-914c-4d6d-a3b5-e861b53a7740,2024-05-09 18:55:50,Hip-Hop,Artist_A,10
0785dca8-8c1f-4e1e-8f6c-14431ab2a7f6,30d784f5-7ac2-41a7-811a-3c09f083f045,2024-05-04 06:28:57,Jazz,Artist_D,4
2d206fba-48e3-458e-b85a-51180830a2fe,647086bb-3541-4c23-8916-a83b22134a3b,2024-05-03 00:25:13,Classical,Artist_B,10
47b48ace-24e2-4c7b-b80f-5e00ac42259d,e906234a-0fcd-4b5d-bb0a-c95406070b6a,2024-05-06 11:28:23,Electronic,Artist_C,3
4a4523d2-ad47-4bed-97d1-a2a720a1a920,ed79f4be-e20b-4123-a775-499c97348805,2024-03-15 20:52:40,Classical,Artist_C,10
f2183407-7eae-4e85-a9f6-3d149debfb22,9000b8d6-4bd2-49d2-b216-500e23662a8c,2024-02-17 01:00:27,Electronic,Artist_C,8
fdcffabb-132e-48a0-9066-81ddeb296023,d37f5cde-6787-4a30-86f9-5283875eac21,2024-03-05 13:07:09,Rock,Artist_A,10
bb1307b6-d78c-43c5-b71c-3623cda5f864,e0080b3c-dcd3-4057-a076-1c9a095f8e11,2024-01-21 22:23:58,Jazz,Artist_E,1
0fecd072-7318-424b-9022-0f435ca15a99,c144aa6c-3f3e-4d37-97d1-7c7bc3b222aa,2024-02-26 03:50:20,Classical,Artist_E,7
ec041059-7a65-494e-bb7c-2740cd5e4d47,39e83f3a-14c9-41ce-997e-e64eb54298b0,2024-03-04 11:58:09,Electronic,Artist_A,7
3eafb14a-bf20-45a9-8be4-68a4f250a554,deec3229-7620-4d56-92f3-2e7761b5d50d,2024-02-28 06:56:19,Classical,Artist_C,5
edfe522f-dead-40ea-b19c-cff33ae834b3,0198e659-722e-4130-8f75-b82df8cb4ea1,2024-02-28 15:46:16,Hip-Hop,Artist_A,3
9422f62f-d8ab-497f-b606-163c5d5423cc,9a3f2dc2-4af0-419a-9d9f-15be37321b96,2024-04-22 14:10:19,Electronic,Artist_C,2
3732e96d-4ec6-469b-8bed-feb15cd2ec83,1688efc0-2fc6-46e7-9456-1ad29083d38d,2024-03-30 17:40:18,Country,Artist_A,5
2d433b81-fef6-40c1-bcc1-9384e221107d,c40f51d0-405b-40cc-848e-4159679383ac,2024-01-20 06:26:21,Country,Artist_A,9
caa363d1-077e-4a99-a92f-afeeab030aab,b83a71bc-d16f-45cf-939d-1daa13c94e9f,2024-02-20 22:13:59,Rock,Artist_C,8
84451aa9-10f8-4c41-b7cd-a5eb81ff9c47,ddf68ba2-74a1-485b-8d70-9bcd726bc29b,2024-04-02 03:34:09,Hip-Hop,Artist_E,1
3ffdcace-b12a-4a32-8b10-614643119bc5,8433762e-8591-4d5e-9c10-219a904adace,2024-02-28 10:42:54,Pop,Artist_C,7
59196382-4614-4cd6-ac70-09b8ebf66628,d112f522-f60b-4a77-ab58-915543ba0e4c,2024-04-05 22:10:51,Electronic,Artist_B,5
86fd9cbd-7e1d-4c4e-83be-3f253a22d3fc,09872273-dbf7-4513-b89e-361531a50ecf,2024-02-10 23:36:31,Pop,Artist_B,2
46ba6cb2-722e-4dd2-85e8-9d265f60d4c7,1b2fbcfe-f981-48ac-bf41-d83772aa3766,2024-03-02 11:20:24,Rock,Artist_E,4
02b21d7b-5433-4c20-9221-3e181c97b0a4,e1331577-9066-4332-8e06-c8d1792e1046,2024-04-16 10:48:22,Electronic,Artist_A,9
9d3a81c5-255a-485a-a5a6-553c939f51bb,aa3cb21a-ce49-4677-bc37-a1bf6d5ed561,2024-04-07 03:14:12,Country,Artist_E,6
5bba60e9-048f-40ba-9545-b350ccf7d888,db2c7bd1-57d7-4308-a61d-c10e1b3d8c3a,2024-04-13 20:06:46,Hip-Hop,Artist_B,10
36363b3a-cedc-47ff-8a0a-8df5cd1981f5,5e132db7-3f24-4d1b-b5c0-6ed34de2bc77,2024-04-04 01:27:44,Jazz,Artist_C,6
6bab6c29-25bb-4119-a8fc-6e86872cc9ce,243ccee3-a195-422c-aeeb-314d6276fab2,2024-04-24 05:17:48,Pop,Artist_D,5
72a326db-f434-473f-8ca5-db4704bf9271,ba0921f3-1cf0-4a5a-86b8-d59b9290f6a0,2024-03-08 10:36:50,Rock,Artist_B,1
639d7569-74c5-4e38-b1af-36378d678857,e6378e7c-b23c-452f-bcf8-20cda4f0e09d,2024-04-03 08:17:08,Pop,Artist_B,4
1820c751-a497-4c5e-b088-67d00a788f01,1947c896-e0bc-41d8-83c9-411b8ddf663c,2024-01-10 09:12:28,Rock,Artist_A,8
bcc2f9a3-b10f-4d06-81eb-1829422382b6,d4f3b351-f623-431d-bf51-834c302ea2ca,2024-04-18 16:50:13,Pop,Artist_E,7
b7729a4b-8361-4cec-a845-a4834e06b629,dd92f28f-2f90-4203-a7fa-53b207e30b51,2024-05-09 20:10:12,Country,Artist_A,4
55e2c0b2-f996-4a60-af09-85d61457d4c8,0f0c3ad6-89f6-491c-8dbe-8570f9ef4c48,2024-04-17 17:56:06,Jazz,Artist_B,7
14d70f94-8b89-4b8f-915b-d038fdf4d11e,d12cfaf7-7f77-43a5-ae77-6139bb517d6e,2024-04-07 10:10:27,Electronic,Artist_B,2
a72f95d1-4982-4403-ba78-7ccd38c14e71,76e26fe4-7ad5-43ac-a706-9980eefda598,2024-04-22 12:50:11,Pop,Artist_B,1
029e1a1a-1a22-4f99-8007-b0bd2bf5bb77,fd81c057-57c0-406c-81f2-18e5d09d77f1,2024-03-26 04:16:39,Pop,Artist_C,5
9ff3c337-e062-495a-918f-934eabdfd702,133f48f6-094e-4b69-ab35-622a8c86b489,2024-03-09 17:29:54,Pop,Artist_E,9
787c8933-5082-4aa1-a4ca-2dafe4a1d8c1,d51675e5-dbca-44fd-b68a-277e07d9b4a1,2024-05-21 08:04:14,Electronic,Artist_A,8
01df6880-36a8-44f0-b16d-f226936a3291,e4afb7fc-0a93-4ac8-8dcd-bc9df31e50a7,2024-05-01 18:03:24,Hip-Hop,Artist_A,9
1be295c9-96d1-4437-89b2-50c0b8780df0,90bdc88c-7137-44c0-9a82-4426367e096f,2024-02-12 22:22:07,Classical,Artist_E,5
29c22e63-2742-49dc-a582-2c387b37cda8,53cb193d-d0f5-42e7-b2b4-ee04dacc4303,2024-03-17 08:53:21,Rock,Artist_E,8
10a8a42a-363e-4735-8b0b-44b4d19842af,08c738a6-5fcb-4518-803e-5166c58f25e5,2024-03-11 01:23:00,Pop,Artist_C,10
59dda03f-cbe0-4abb-86c0-034de172c1ce,bde40b8a-13ba-4898-b37e-17130d26eb97,2024-04-07 03:11:02,Classical,Artist_E,10
f5996b22-597a-4fa1-bf4b-2e0d6130cc06,94973f37-de59-4a4d-bb0e-be08a3b16e99,2024-02-05 11:45:08,Country,Artist_D,1
52b571eb-5fd6-496a-8584-bc1f89253d47,28aee0e3-f151-47af-8263-6d913fd919f2,2024-02-05 12:29:18,Country,Artist_E,9
b51780cb-84f9-44d5-99ee-e78f33ad2e82,988b724d-10d5-4535-b66e-6300dd1c9653,2024-05-06 13:28:11,Hip-Hop,Artist_B,2
8b0b2d14-889b-42d4-ad2b-57c2a6b3278e,fd51fe11-9a9c-4345-b0f6-aeb8be919daf,2024-01-22 03:27:28,Jazz,Artist_B,9
afc37f34-3382-4937-86bc-d5a734152bcf,ebb25ec4-a1ab-496b-baba-2f0098adc2fb,2024-01-18 18:06:12,Classical,Artist_D,7
040d4320-fb85-4a82-9401-07f44ddd04a7,7a2093f7-8ff8-40e5-a053-c1dca6608c4f,2024-02-13 06:36:22,Jazz,Artist_D,7
89403961-26d8-4477-b9c9-4a0d089209e3,7760e0fc-a0d3-4482-820d-de1847601175,2024-05-19 10:12:08,Country,Artist_B,6
3ee46be0-6f68-4391-834c-c03bd82383c3,78aaf942-f2f1-4df1-ba43-b1c4e0dfcd02,2024-02-22 23:06:58,Pop,Artist_A,5
e73a9ac0-7605-405f-9b92-4f864c6cf0b0,a8d7bc79-e51c-4916-b115-31c0880824da,2024-01-30 07:39:51,Hip-Hop,Artist_C,1
633bfe3e-6c7e-4041-9502-a80060ff822e,849dfc53-85a1-4357-bf08-70eaed152e79,2024-03-24 20:15:57,Classical,Artist_B,6
3ea24058-ed73-4ee5-9737-db516f8d8ea4,d5e1addc-524f-48f5-a70a-e8c17bdbabfa,2024-01-11 15:56:11,Rock,Artist_B,8
8c62ece5-51a4-48ec-bf27-58bedfb0ba2c,e5f12033-96d7-49a7-a9cd-6d0d48fe90a0,2024-04-26 21:51:05,Electronic,Artist_B,8
83d075cd-f826-4e98-89cc-6aed52ba7c28,7892fd3b-5df8-41c4-8df2-7d07bbbc8a35,2024-01-21 07:30:46,Country,Artist_D,9
f11d59cd-489a-4c23-b7d1-c6d6a0a9cb4b,4abf6466-ee8c-48f0-b79f-da49337ce4a3,2024-02-12 09:12:01,Hip-Hop,Artist_B,6
3200ed32-3c94-461b-8cf9-13f7132759e4,5fbb519d-680a-4823-90ec-a6c7c09dac3c,2024-01-12 02:50:05,Classical,Artist_D,5
69695a63-942d-4849-bb78-230b1077e0e7,7be23b45-adaf-42c9-ad1a-0b838da13ce1,2024-05-24 16:13:25,Pop,Artist_C,9
20367083-3ffe-41b7-b83b-5d5ada38e62d,66e429f4-d9fb-452c-8e16-705f1b55166f,2024-01-26 05:39:10,Classical,Artist_B,10
4844f9cf-f293-4825-ba24-0d5cb631cd86,3e990629-de82-43a0-a981-58630fefd346,2024-01-15 13:43:57,Country,Artist_A,6
1e48b767-074c-4cc8-8b58-909b90764484,1a954f12-e188-4bde-b262-7dabd39e2713,2024-03-03 04:40:56,Rock,Artist_E,8
d5c7fb48-5cd3-4958-a869-d2b8cc1d362a,4ec34b51-e393-4f05-948d-ddc3d7483ca7,2024-05-19 01:06:14,Pop,Artist_B,5
427027e3-f8c4-4bf6-9a44-c5fbee7c9f86,2d1394aa-239e-49cf-a29c-f2d09fa2654b,2024-05-10 03:25:31,Country,Artist_E,2
b503b611-2e3d-4664-9f17-fa5dc2ea78c9,d3d2ff55-4c2c-42e3-8922-ebaa1d332ff2,2024-02-23 13:49:29,Pop,Artist_D,5
4cde3281-cb9e-42cb-8911-8e6fe6d61790,d56053d5-1961-4280-94a0-64bdc715a6a7,2024-03-17 12:48:18,Jazz,Artist_A,6
